transaction_id,transaction_amount,transaction_time,card_used_before,merchant_id,num_purchases_last_6m,account_age_days,avg_monthly_spending,num_chargebacks,merchant_fraud_rate,user_fraud_rate,transaction_country,is_international,num_declined_transactions,is_fraud
718,4689.957627447017,20339,0,1125,41,673,7047.0688227247165,4,0.4527725707612952,0.38301743088729767,126,0,1,0
719,1423.1994234945153,38481,1,1057,8,1423,5475.8297372137695,1,0.22678988038206882,0.3718043598901165,120,0,4,0
720,2294.8002364130025,64351,1,1176,49,2020,6058.595759644341,2,0.49004676730315677,0.9657915129815576,66,1,9,1
721,3275.9295337665612,52839,1,1718,0,2397,5329.786015910213,3,0.363893455335357,0.6604315091602634,72,1,5,0
722,4223.629864066118,64236,0,1284,41,2262,9719.112362163336,1,0.24513643625226889,0.7821831602469215,93,0,7,1
723,1267.4162692841833,79619,0,1665,38,1406,8179.305377330047,4,0.1686669384214603,0.12833205059808928,170,1,8,0
724,1402.1694649509725,48287,0,1026,9,1147,7834.644432471372,2,0.7283355678735114,0.41692688174267867,51,0,4,0
725,4425.942495747425,60306,1,1450,43,3363,5221.556969950946,1,0.14204297334330618,0.1915528023072307,199,0,6,0
726,402.2103418090293,52197,1,1322,42,1691,3384.9136299384586,3,0.16798199614088716,0.860188978284138,177,0,3,1
727,3027.6325822300955,25435,0,1674,40,1728,293.1895339438292,0,0.5770713472632921,0.15237237525780056,124,0,9,0
728,4302.416625063839,67621,0,1249,29,327,529.9572411612268,4,0.22607750732223741,0.4388712190028592,157,1,4,0
729,4608.792009007315,30837,0,1699,4,1588,399.35545910820383,1,0.4593764568438726,0.05365028175375408,95,0,0,0
730,64.42358391011093,81719,1,1956,3,2894,9806.71999109948,1,0.5529173528064464,0.6342942942004385,30,0,2,0
731,1848.9602214934273,35495,0,1994,44,97,1233.3751508321157,0,0.27442975698183103,0.4819247499477609,99,1,1,0
732,1287.0666658191121,39760,1,1369,7,658,1506.9766444604998,2,0.34355425086950075,0.49796677244011145,153,1,5,0
733,2840.594911284841,22084,1,1965,15,2347,4893.08487583519,0,0.2102068270523454,0.1016189105917763,111,0,8,1
734,3164.678521791333,37458,1,1845,0,2077,4865.8715522422735,2,0.46042448916229284,0.5139811852170688,196,0,9,1
735,4998.872613550038,51946,1,1089,48,1097,9207.740296122183,1,0.9923999093374033,0.5637834907825556,113,0,2,1
736,2564.299721997729,66601,0,1130,14,2219,827.9740435619384,0,0.36271190086828353,0.9628400866773323,190,0,1,1
737,2757.7829268076116,69218,1,1928,23,1017,9576.667735051316,1,0.6533303792435392,0.03322268328550648,38,1,1,0
738,2072.153225520404,59351,0,1809,14,922,2242.263359575988,0,0.6358944510193315,0.9227136094915631,17,0,5,1
739,739.2385119550398,47561,1,1524,49,2131,9704.522712117847,1,0.7864818328491411,0.47956445793158464,74,1,9,1
740,1517.3198767627118,50203,0,1028,5,3032,5459.108578145896,1,0.7119184372504321,0.2101145254909742,129,0,5,1
741,1235.677603637448,8820,1,1776,1,1608,6554.926184717198,1,0.011779733972017037,0.6655460829512252,18,1,4,0
742,4006.2972370503617,57232,1,1543,4,1313,3225.714849340408,3,0.30921709250367235,0.5170522172529597,191,1,8,0
743,2729.5362913400095,18757,1,1661,38,638,6157.057115885992,0,0.8702334778779205,0.22675501642972817,174,0,6,0
744,1481.671957446495,46588,0,1085,40,84,7137.214821004038,3,0.5395502185771247,0.6268268458355672,147,1,6,1
745,2445.975421564623,8058,1,1057,33,1277,202.66465619382498,1,0.10422408618865697,0.4732622751848782,125,1,0,1
746,1095.1055505939821,79654,1,1056,38,2711,438.86140929886955,4,0.27613688767412903,0.6890146183619537,50,1,9,0
747,926.4506257155165,36742,1,1993,31,1847,9866.122418189163,2,0.28338611529258173,0.6890769281293926,120,1,9,0
748,4299.851243972188,72195,1,1393,28,518,4629.8153384388725,0,0.8731773543910898,0.47281531901090423,96,0,1,1
749,4724.109461476229,56980,0,1024,28,3523,9364.59350182189,0,0.5534012710705875,0.39079621092164163,54,1,2,1
750,400.9930245271124,70377,0,1189,23,1330,7325.98640648502,2,0.6083236208453996,0.06324424142701757,31,0,4,0
751,3824.648653224916,18335,0,1958,45,183,3792.3862488771147,3,0.36706469060004154,0.49384659796084285,97,1,3,0
752,2267.1043706000237,47351,0,1075,30,972,1593.3358461194453,2,0.06031038402439881,0.24311502908842808,193,0,7,1
753,1945.4692348999586,85841,1,1370,23,3385,9783.702157197098,4,0.07524828299677855,0.05324746462565144,46,0,3,0
754,3447.3671364295574,68960,1,1898,14,2388,5886.512945274033,1,0.4203825416277608,0.33038023043743525,35,1,5,0
755,1332.0021729864939,47501,1,1850,11,226,2004.330571348149,2,0.17749387840959563,0.0874690187278051,49,0,8,0
756,103.88555019165334,55877,0,1736,19,836,6848.364504917995,2,0.10426255953439545,0.5797418229285689,81,1,1,0
757,1070.800236252255,14538,1,1505,3,2311,1011.2802473203448,1,0.2622435448311793,0.5036690647130766,162,0,7,0
758,925.4404584691354,3769,0,1942,12,2497,8693.56906942758,0,0.7420463606006766,0.7924289973960876,29,1,4,1
759,171.21285838625903,31586,0,1182,40,1274,992.3597378278556,4,0.07301830439712942,0.2676335436392496,134,1,9,1
760,1607.2557647155802,85551,0,1153,43,3479,2438.324147082573,2,0.448225909237846,0.37152906547000275,1,0,5,0
761,2373.118149037185,67879,1,1268,9,169,1005.1649737310161,2,0.8260871595640286,0.6889503886384063,183,0,2,1
762,3679.4076565558416,68922,1,1902,40,565,1127.4934468097113,0,0.2679248151405288,0.9929445202315115,27,1,7,1
763,1628.9809661374916,52219,1,1929,22,1935,5285.958121225908,4,0.30187421523041247,0.9041697574464546,140,1,1,0
764,973.5067880230592,35107,0,1277,6,2179,6901.199045337983,1,0.884207278604003,0.5208248984434779,4,1,0,0
765,1153.8682264987733,683,1,1339,11,826,7905.96965512494,1,0.6500035802637596,0.6779472958666138,80,1,0,1
766,4455.994218729411,66590,1,1874,47,605,6981.047367060724,3,0.7977120951338136,0.5319223265759792,180,0,7,1
767,1024.3973116804264,61097,0,1022,14,3117,3698.5491391571018,4,0.28920421654383566,0.43480553190446225,128,0,1,1
768,4396.324096915035,63402,1,1431,6,349,5617.149091765827,4,0.9967795242093597,0.6022976895382963,11,0,4,0
769,2236.0478784434895,85934,1,1525,7,98,9283.874336839483,2,0.14089636990997734,0.3864992253255707,52,0,1,0
770,4672.0677613102835,23685,0,1605,6,1769,3937.0084959651513,3,0.9619370876042853,0.2801883557410607,84,1,3,1
771,2041.0525893871886,65884,0,1342,42,1804,2598.8032533784244,1,0.9020991191516865,0.7056739028016847,154,1,8,0
772,889.2369860952809,16362,1,1878,3,1060,5241.261620053111,4,0.551894649105209,0.8719734128806963,156,0,1,1
773,2745.6006161274768,503,0,1051,49,3509,3043.6185972367703,4,0.5852964799571473,0.28802430605064855,72,1,3,0
774,2938.9453076424898,41045,1,1338,6,3056,2691.988814422571,0,0.7750478784772795,0.7068916177388872,194,1,9,0
775,3177.811027063075,13576,1,1934,44,74,7810.152682407305,1,0.3067821061920605,0.4340190036912507,104,0,4,0
776,2058.072095629166,33290,0,1040,40,2105,8919.274988235604,0,0.5274697820545158,0.3020850371845806,90,0,9,1
777,243.95810263168144,60495,0,1675,29,3090,5072.935159214621,3,0.9023757937295046,0.6211109785431873,155,0,9,0
778,3133.97289482461,11884,0,1517,17,401,7819.850531476847,4,0.06824903723486109,0.9394144622441536,97,0,4,0
779,4665.2177411805915,51660,0,1406,29,187,1952.185319352688,3,0.9055286693572194,0.351691481326754,125,0,4,0
780,4787.835583900145,25205,1,1137,6,138,5521.665829054894,0,0.7287779392892474,0.7594793021797208,183,0,9,0
781,2984.8299539372124,63739,0,1098,47,142,6398.379432786092,1,0.7698448289394675,0.3146980824772637,71,0,9,0
782,100.41520275420466,32785,0,1340,22,107,4957.575261386043,4,0.06471810303376602,0.8038683811816081,54,1,1,1
783,531.0863657632126,1268,0,1735,36,220,1257.1141418471427,1,0.1877566689049771,0.7599847243942358,46,1,7,0
784,4170.118638321444,66712,0,1315,6,144,7367.592295008866,3,0.9252617993324083,0.7656327716250926,164,1,4,0
785,4148.892443829058,18016,1,1541,37,2905,8406.873954176042,2,0.12405144847313332,0.9977080680019068,128,0,5,1
786,4730.132010736542,61939,0,1224,28,509,6388.739924316443,1,0.631182855578336,0.14051757180641444,149,0,7,0
787,2819.308339911199,78281,0,1837,33,2423,1774.6939160065906,1,0.782692549692538,0.38883923312269475,177,0,7,0
788,4319.217656047727,77497,1,1260,38,4,838.0691545005756,1,0.23128202450457946,0.6308121666584156,34,1,9,0
789,4124.609741483704,49266,0,1246,40,387,3085.8786909273413,4,0.6987902112847773,0.5904754724435436,122,0,6,0
790,2947.514610229294,41712,1,1078,44,2615,466.20210731915256,3,0.06557651329524106,0.7806330846062137,87,1,7,1
791,3918.404129281901,6768,1,1696,48,3031,8408.268203484044,3,0.4987684030426428,0.04690958174587667,162,0,9,0
792,629.4270120178447,59214,1,1810,48,1757,7060.298356695071,4,0.3344331177496914,0.7050511687742813,168,1,6,0
793,3196.3745816437213,18972,1,1691,46,1895,5680.51774390623,1,0.6457420173586955,0.7377239566223397,135,1,9,0
794,4767.301330729633,73162,0,1472,17,559,8907.361784488945,1,0.889004846071096,0.06110111595134815,90,0,5,0
795,810.6255346985994,63412,1,1076,46,1839,1189.9256477237038,2,0.12549091812332158,0.5386823572318638,52,0,4,1
796,3720.4693663182056,45281,0,1261,42,3234,7173.151523772729,1,0.4503076524722278,0.2449927044890795,49,1,4,0
797,1604.6082009195798,28403,1,1740,24,1771,1551.6588486384328,0,0.4231938065035131,0.8016272613713299,119,1,7,0
798,4085.7025146654323,30226,1,1001,26,1783,703.1617250099799,1,0.32379523839392144,0.049613606193754434,81,0,0,1
799,3486.3574575946323,49985,0,1016,26,364,1415.7546229765185,2,0.4801667655006995,0.14616414729596527,95,0,1,0
800,4630.94511377551,28783,0,1343,11,416,9514.306898015317,0,0.8807284778489665,0.10445377128987265,89,0,0,1
801,3559.9651630497824,73939,1,1011,22,3580,4460.290508114586,2,0.9736619337658493,0.06521770545158434,37,0,9,0
802,2052.142664219345,68155,0,1939,16,1635,585.0573926060692,2,0.002842887383850301,0.600073663017371,190,1,6,1
803,55.45177991713862,66883,1,1693,43,2068,5877.983017722853,3,0.7390315431131261,0.8685469225615354,143,0,8,1
804,3964.7915669573704,68700,0,1845,6,2661,2077.1692547123885,4,0.6150812003130208,0.5109731246645378,2,1,6,1
805,2042.9163683103723,79095,1,1006,23,516,167.6804615716922,2,0.9945121471863452,0.21058152191418333,139,0,8,1
806,3353.4998400794634,27788,0,1245,6,1220,7608.019364995695,1,0.08993139588866961,0.34379626849197165,96,1,3,0
807,526.2273397608454,7166,0,1985,28,660,1633.1444813066553,3,0.811346301577703,0.3603662220700541,17,0,6,0
808,4454.952210852378,35219,1,1927,27,3416,9430.616076362774,0,0.9339281794552992,0.45163539766429595,173,1,9,1
809,2178.853329235119,65441,1,1156,22,329,5968.71870098707,4,0.9121156319228172,0.42053836594992255,196,0,9,1
810,4598.5389773096,403,1,1173,9,377,961.258643152338,3,0.5605727042178152,0.6711512523908763,120,0,6,1
811,3535.3801515386604,75569,0,1486,15,3282,2256.4618438544117,2,0.3275561450167176,0.33991217103651006,189,0,9,0
812,608.189848228168,27224,0,1840,42,159,6147.361908872456,3,0.6399038370308838,0.662965392811886,174,0,9,1
813,2896.4038704250884,83610,1,1845,47,657,3447.3160076799213,1,0.3060719952232338,0.5467734509950647,32,1,1,0
814,4549.762305260994,3485,0,1692,33,3641,5368.21620538602,1,0.4122692593003997,0.048508847050993564,19,0,1,0
815,4000.052828857273,74984,1,1976,24,2401,8015.169261304064,1,0.4457249847918595,0.9196720842164606,195,0,7,1
816,2090.4840574736736,65491,0,1280,1,1263,7946.754931551776,4,0.30195017641459676,0.17795739357475404,4,0,1,1
817,4775.366921872281,86208,0,1308,49,78,7010.06935943232,3,0.34182736474402453,0.451528855939186,25,0,0,0
818,1343.6123278268324,78946,0,1989,4,2199,8871.937630686863,3,0.007313118967184562,0.947597201228367,21,1,0,1
819,1876.1634088882606,14262,1,1236,13,2564,2073.670846621173,2,0.29707886376164794,0.24733320143520798,93,0,0,1
820,3748.821152260705,75370,0,1156,30,2430,1854.6907366550404,0,0.4723053741600084,0.022164548539860607,89,1,5,0
821,1165.2898815203648,27928,0,1250,39,692,8013.560210908962,1,0.17300737021736068,0.490049824927412,113,0,4,1
822,2577.35697532778,63179,0,1220,5,2037,3276.804527655375,0,0.8055845768530014,0.22393119604021317,98,0,6,1
823,3644.2171613306673,86365,0,1337,27,2399,5170.605889813235,0,0.5376370221285753,0.5820275232046304,142,1,2,0
824,3220.194862945598,34712,1,1222,8,1224,7465.126272323501,1,0.7938806681794827,0.817108112676771,150,0,4,1
825,777.6942006907202,85491,0,1210,5,950,4019.730357014043,1,0.12810343237139132,0.5112199156446098,48,0,1,1
826,3148.671920323045,34328,0,1336,16,2180,1388.6067719227124,2,0.8205112577586213,0.6450293448834077,51,0,8,0
827,2863.979933496731,31632,0,1133,39,1988,6826.626297694187,4,0.9582629271861367,0.6661523958274078,11,0,8,1
828,2789.6662803705235,37515,0,1843,34,2681,8189.8779297947785,1,0.35245398603659517,0.8205344966050687,187,0,3,0
829,4130.409885499694,62074,1,1933,11,2216,226.69310745060488,0,0.2839524044675714,0.687926808978413,14,1,1,1
830,920.2962166025445,72690,0,1770,44,865,5669.265950357672,2,0.6468315428371445,0.9761721517915817,7,0,9,0
831,3758.078369230194,64947,0,1494,17,390,4747.11041473588,3,0.6359141105424049,0.45621125308936716,197,0,7,0
832,3804.869162657674,28170,0,1546,42,1881,2670.0004646201796,2,0.11246803890421464,0.05025837352701534,186,0,3,1
833,3613.5045524647608,46857,0,1182,33,1408,1694.182814487289,1,0.9267587847007852,0.39402690348224867,40,1,4,0
834,2530.3355990803216,49744,1,1814,45,819,1961.5693817819913,1,0.47905615537115986,0.839878042653229,81,1,3,1
835,1978.2981999409494,77621,0,1160,0,2145,7277.234523824639,4,0.764416414690595,0.13306765337133586,153,1,1,0
836,1973.9911232043248,5327,0,1604,14,3448,5408.3318280218355,2,0.35931767618356947,0.735939852580397,123,0,5,1
837,3669.3097609972606,61246,1,1386,17,3039,9813.428375215963,1,0.2615366419557754,0.5356614582921287,170,0,0,0
838,2489.985616211774,82675,0,1196,21,2827,2507.984902696319,0,0.11127189608580224,0.9006660970763871,86,0,7,0
839,1692.8301874304034,33264,1,1826,17,339,9573.35135019869,0,0.27451871476296064,0.7311896667182012,44,0,0,1
840,3127.7229523422025,78596,0,1717,48,1554,5199.584637449898,2,0.9934311455262963,0.660524110566053,5,0,4,1
841,4185.219291254581,15656,0,1483,0,131,1545.6611387250764,4,0.6579601838833138,0.8868779292983335,104,1,8,0
842,308.4821971002405,18805,0,1501,45,2257,1566.9725227230024,2,0.8027823300425694,0.9082199272930845,28,0,0,0
843,4860.712651899416,28855,0,1987,19,3076,6124.823105852562,4,0.9585091285534838,0.38491670443530557,188,1,9,0
844,484.16304596993973,4127,0,1488,47,376,8331.085191655735,0,0.07899135179591732,0.9278473118440531,121,1,6,0
845,2559.1788653938884,61722,0,1351,35,639,7502.344100009792,1,0.1646944257349936,0.0546980018628177,149,1,6,0
846,2801.4875106449426,38319,0,1529,37,3125,6590.710692092439,3,0.9279656919942847,0.7625666278868463,96,0,4,0
847,691.9153161013795,69126,0,1233,24,1521,1803.8698186335646,1,0.5645536816599477,0.33653094211568324,49,0,3,0
848,4578.053171335379,12973,0,1999,15,3269,1172.5660571322956,0,0.6348492054058439,0.48739694556571067,184,1,8,0
849,2357.8639193851773,82381,0,1893,19,440,102.45543471392764,0,0.427634282386395,0.835749886014123,57,1,4,1
850,716.4594517875062,48087,0,1844,37,1741,1107.7592262159683,1,0.8144287347895308,0.6370387238658145,85,1,0,1
851,3558.3504018360063,57711,0,1577,46,1203,7687.029414085502,1,0.517244215170084,0.45749102453342905,189,1,8,1
852,3317.3583218678064,27281,1,1755,32,240,8962.959318291472,0,0.82612945831933,0.16393324278323085,101,1,4,1
853,4814.364983337457,16549,0,1408,6,1809,2479.469542668643,1,0.9921866035790415,0.9392647955104453,38,0,8,0
854,2208.1401071140535,61426,1,1275,22,3391,7969.452980455851,3,0.6467267842697623,0.3324774765413099,130,1,7,0
855,1339.712069850632,27623,1,1710,10,2548,2068.602779519012,3,0.5288135838346976,0.10116152362680852,131,1,9,1
856,300.91003747001514,4697,0,1458,32,22,2567.7896652461945,2,0.3651578542652266,0.5641467471631174,171,0,6,0
857,3665.8745038762668,15730,1,1452,39,2679,2319.1651344828065,3,0.1946964424786476,0.4062797912114571,74,1,5,0
858,3086.7711684628816,28245,0,1412,45,3064,612.1260995867958,0,0.6566577875555714,0.5905111604373054,35,1,8,1
859,4863.081563668897,44134,0,1017,4,1203,2021.2065541916313,0,0.06263719169754423,0.23352996236763213,168,1,3,1
860,3561.1127340383587,31313,1,1071,44,1887,3798.0791116123623,2,0.95628758533424,0.3787288650937203,125,1,4,1
861,4665.874238211142,84093,1,1666,46,174,4114.150182344072,4,0.6475552055042288,0.972508373716378,85,0,0,0
862,4957.902395103122,65573,1,1377,40,197,3163.717497542308,2,0.9593627732679462,0.9365362090373306,58,0,6,0
863,2142.7272900191965,53595,0,1681,7,3609,5195.780327874282,4,0.2722745102959424,0.86438174381506,34,1,5,1
864,752.3247718330161,29908,1,1833,16,3525,3842.182501748252,4,0.9465158139508884,0.7791208624090573,25,1,6,1
865,980.0580337394152,67557,1,1354,17,98,9706.609997123445,1,0.6121251421870971,0.15655977486800365,184,1,0,1
866,1592.5577403384711,39648,1,1793,49,744,8092.769497879522,3,0.8102639661526223,0.466930589943104,32,1,6,1
867,2544.969939564298,37289,0,1150,26,1450,9316.675724834926,4,0.17892330271436996,0.7279027858776651,110,0,6,0
868,612.9775769823844,62710,0,1260,30,452,5618.526767505761,1,0.5001103714578224,0.2617675658479799,101,0,7,1
869,1509.2876414043233,8839,1,1079,3,3262,6815.5623243409445,2,0.5689603660861363,0.03307421315713899,150,0,1,0
870,1539.6614430671939,68838,1,1105,1,3021,1750.0961135018242,2,0.3928544248202388,0.4180988993242102,127,1,0,1
871,21.424189168599305,8511,1,1522,4,3649,7552.578996647612,4,0.2532327352180799,0.42514139640802007,89,0,0,0
872,1771.4895295922972,75450,1,1402,16,1781,2436.1140005362063,1,0.9047747414997828,0.0651002574222933,193,1,7,0
873,581.6448482232724,9948,1,1719,38,498,1543.7459845683445,0,0.08505888160508568,0.32061557913949434,109,1,6,1
874,2149.127186932283,44638,1,1991,31,3262,514.407552517698,3,0.15398709110175557,0.9173000597874574,100,0,8,0
875,983.4871502813418,5873,1,1907,28,140,4775.079471059457,4,0.3205105331318011,0.25029680703761525,21,1,1,1
876,4110.749084226287,31461,0,1129,15,1714,2939.213670330568,0,0.9197700014970593,0.5691598172513013,21,0,3,1
877,403.546238516344,73034,1,1170,0,2820,9868.599009098267,3,0.5642103703009382,0.4878819802967148,117,0,7,1
878,4328.436496659582,27091,1,1405,11,2222,2573.359589956549,0,0.37317369183095583,0.8621257811243134,156,1,5,0
879,2903.0525510074667,71171,0,1921,18,2467,8678.778475154675,1,0.40267821521743363,0.6535502437478664,147,0,1,1
880,2293.744675328589,52999,1,1032,8,675,3232.7438144001444,4,0.8377775924655632,0.15842949480520674,14,1,9,0
881,2749.161842152657,33532,0,1535,47,3505,7516.355837892883,0,0.026779574589104627,0.14286872684355711,24,1,1,1
882,1881.1695367591685,22690,1,1196,6,1463,6632.428969690082,0,0.011339058234389632,0.5574872275263222,20,0,6,0
883,638.9319130547334,17036,0,1916,29,3602,5661.657191150654,0,0.04608469613493904,0.04646636235579593,160,0,8,1
884,3829.633199103116,45040,1,1045,14,2579,4226.566940195604,4,0.4692050006196382,0.3935309459894343,180,0,7,1
885,4639.630038891982,56196,1,1273,43,917,6743.9396271614705,1,0.5812493946081749,0.39901107915149914,65,0,1,0
886,4750.388047976204,47911,0,1742,3,1822,4132.055667146899,1,0.6244688105079637,0.1963331212096706,52,0,2,0
887,3353.8868196074995,44562,0,1132,5,2408,5526.192319840466,0,0.7311371244006196,0.3010122093369565,101,1,7,0
888,2052.3267851568194,10321,0,1263,37,2493,5939.037194676092,1,0.18972378660312905,0.3299482414009638,186,1,3,1
889,2392.321451420206,29152,1,1596,46,2603,2746.8166783675274,3,0.2622846761531149,0.011758599152796534,104,0,5,0
